time_days,event
2602.3333333333335,0
2602.2083333333335,0
2602.0833333333335,0
2602.125,0
2601.875,0
1865.875,0
2602.2083333333335,0
2602.1666666666665,0
2601.8333333333335,0
2602.1666666666665,0
2602.375,0
2601.7916666666665,0
2602.2083333333335,0
2602.7916666666665,0
2602.125,0
2602.4583333333335,0
2602.4166666666665,0
2602.1666666666665,0
2602.125,0
2602.0833333333335,0
2602.375,0
2601.875,0
2602.5416666666665,0
2602.3333333333335,0
2602.625,0
2602.875,0
2602.7083333333335,0
2602.25,0
2602.25,0
2586.875,0
2601.875,0
2602.5416666666665,0
2602.125,0
2602.0416666666665,0
2602.1666666666665,0
2603.0833333333335,0
2602.25,0
2602.0,0
2586.875,0
2602.5833333333335,0
2601.9583333333335,0
2602.0,0
2602.3333333333335,0
2601.9583333333335,0
2602.0833333333335,0
2586.7083333333335,0
2602.0,0
2602.9166666666665,0
2602.2083333333335,0
2602.7083333333335,0
2602.0833333333335,0
2602.125,0
2602.2916666666665,0
2602.0833333333335,0
2602.125,0
2602.25,0
2602.25,0
2602.7916666666665,0
2602.3333333333335,0
2586.6666666666665,0
2602.4166666666665,0
2602.125,0
2601.9583333333335,0
2602.7083333333335,0
2603.0,0
2602.0833333333335,0
2602.1666666666665,0
2602.0833333333335,0
2602.0833333333335,0
2602.2916666666665,0
2602.2083333333335,0
2602.375,0
2602.4583333333335,0
2602.2916666666665,0
2602.1666666666665,0
2602.4583333333335,0
2601.9166666666665,0
2602.2083333333335,0
2602.6666666666665,0
2602.4166666666665,0
2602.9166666666665,0
2602.0833333333335,0
2602.5,0
2602.25,0
2602.2083333333335,0
2602.2916666666665,0
2602.125,0
2602.0416666666665,0
2602.125,0
2603.0416666666665,0
2602.375,0
2602.0416666666665,0
2602.5833333333335,0
2602.25,0
2603.125,0
2601.9166666666665,0
2602.0416666666665,0
2602.4583333333335,0
2602.125,0
2602.125,0
2602.5416666666665,0
2602.875,0
2602.25,0
2586.7083333333335,0
2602.3333333333335,0
2602.5416666666665,0
2602.1666666666665,0
2602.7083333333335,0
2601.9583333333335,0
2602.625,0
2602.3333333333335,0
2602.2083333333335,0
2602.0416666666665,0
2602.1666666666665,0
2602.2916666666665,0
2602.375,0
2602.4166666666665,0
2602.0416666666665,0
2602.7916666666665,0
2586.7916666666665,0
2586.6666666666665,0
2602.125,0
2602.875,0
2602.125,0
2602.0416666666665,0
2602.0,0
2602.25,0
2602.0833333333335,0
2601.8333333333335,0
2601.875,0
2602.6666666666665,0
2602.8333333333335,0
2602.25,0
2602.1666666666665,0
2601.9166666666665,0
2602.5,0
2602.1666666666665,0
2586.75,0
2602.625,0
2602.0,0
2601.8333333333335,0
2602.125,0
2602.4166666666665,0
2602.9583333333335,0
2602.125,0
2602.9166666666665,0
2602.2083333333335,0
2602.0833333333335,0
2602.4583333333335,0
2601.9166666666665,0
2602.5833333333335,0
2602.7083333333335,0
2601.875,0
2602.0416666666665,0
2602.8333333333335,0
2601.9166666666665,0
2586.7916666666665,0
2602.0833333333335,0
2602.875,0
2602.1666666666665,0
2602.1666666666665,0
2602.8333333333335,0
2602.5,0
2601.875,0
2601.9166666666665,0
2602.2916666666665,0
2602.3333333333335,0
2602.75,0
2602.0416666666665,0
2602.0416666666665,0
2602.0416666666665,0
2603.0416666666665,0
2602.6666666666665,0
2602.9166666666665,0
2602.8333333333335,0
2602.2083333333335,0
2602.1666666666665,0
2601.7916666666665,0
2602.75,0
2602.2916666666665,0
2602.125,0
2602.2916666666665,0
2602.125,0
2602.1666666666665,0
2602.0416666666665,0
2602.0416666666665,0
2602.2083333333335,0
2602.0,0
2602.375,0
2602.2916666666665,0
2602.9583333333335,0
2602.2916666666665,0
2602.125,0
2602.9583333333335,0
2602.8333333333335,0
2602.2083333333335,0
2601.875,0
2602.0833333333335,0
2602.25,0
2602.1666666666665,0
2602.25,0
2602.0833333333335,0
2602.2083333333335,0
2602.4583333333335,0
2602.25,0
2602.2916666666665,0
2602.2916666666665,0
2602.3333333333335,0
2602.1666666666665,0
2602.7916666666665,0
2602.5416666666665,0
2603.125,0
2602.875,0
2602.1666666666665,0
2603.0,0
2602.75,0
2603.125,0
2602.875,0
2602.0416666666665,0
2602.0416666666665,0
2602.375,0
2602.5416666666665,0
2602.0,0
2601.9583333333335,0
2602.375,0
2602.9166666666665,0
2602.1666666666665,0
2602.0833333333335,0
2602.3333333333335,0
2603.0,0
2602.25,0
2602.0416666666665,0
2602.0833333333335,0
2602.0416666666665,0
2602.75,0
2602.75,0
2601.9583333333335,0
2602.0,0
2602.5833333333335,0
2602.3333333333335,0
2602.2916666666665,0
2602.375,0
2601.9583333333335,0
2602.0,0
2601.9166666666665,0
2602.1666666666665,0
2601.875,0
2602.0,0
2602.4583333333335,0
2602.2916666666665,0
2602.875,0
2602.2083333333335,0
2602.375,0
2602.3333333333335,0
2602.4583333333335,0
2602.6666666666665,0
2601.9583333333335,0
2602.0416666666665,0
2602.3333333333335,0
2602.0416666666665,0
2601.9583333333335,0
2602.2083333333335,0
2602.1666666666665,0
2602.1666666666665,0
2602.1666666666665,0
2602.6666666666665,0
2602.125,0
2602.25,0
2602.4166666666665,0
2602.1666666666665,0
2601.9583333333335,0
2601.875,0
2602.5416666666665,0
2601.9166666666665,0
2602.125,0
2601.9583333333335,0
2602.0416666666665,0
2602.375,0
2602.1666666666665,0
2602.0,0
2602.9583333333335,0
2602.2083333333335,0
2601.7916666666665,0
2602.0833333333335,0
2601.9583333333335,0
2603.0416666666665,0
2602.0,0
2602.25,0
2602.0833333333335,0
2602.75,0
2602.375,0
2602.125,0
2603.0416666666665,0
2601.9583333333335,0
2602.625,0
2602.6666666666665,0
2602.625,0
2602.3333333333335,0
2602.5833333333335,0
2602.0416666666665,0
2601.9166666666665,0
2602.25,0
2601.875,0
2602.0833333333335,0
2602.1666666666665,0
2602.5416666666665,0
2602.4583333333335,0
2602.4166666666665,0
2602.625,0
2602.25,0
2602.2083333333335,0
2602.8333333333335,0
2602.2916666666665,0
2602.7916666666665,0
2601.9583333333335,0
2602.1666666666665,0
2601.875,0
2602.2083333333335,0
2602.0,0
2602.4166666666665,0
2602.9166666666665,0
2602.2916666666665,0
2602.375,0
2602.1666666666665,0
2602.5416666666665,0
2607.75,0
2602.0416666666665,0
2602.1666666666665,0
2602.0833333333335,0
2602.0,0
2602.4166666666665,0
2602.1666666666665,0
2602.2916666666665,0
2602.3333333333335,0
2602.25,0
2602.1666666666665,0
2603.0833333333335,0
2602.0833333333335,0
2586.875,0
2602.8333333333335,0
2601.9583333333335,0
2602.0833333333335,0
2602.2083333333335,0
2602.375,0
2602.4583333333335,0
2602.75,0
2602.3333333333335,0
2602.5,0
2602.4166666666665,0
2602.25,0
2602.125,0
2602.7083333333335,0
2602.4166666666665,0
2602.4166666666665,0
2602.375,0
2602.0,0
2586.9166666666665,0
2601.9583333333335,0
2586.7916666666665,0
2602.4166666666665,0
2602.625,0
2602.25,0
2602.625,0
2602.2916666666665,0
2602.4583333333335,0
2602.1666666666665,0
2602.0416666666665,0
2602.25,0
2602.0833333333335,0
2602.3333333333335,0
2601.9583333333335,0
2602.25,0
2602.0833333333335,0
2602.125,0
2586.7916666666665,0
2601.9166666666665,0
2602.2083333333335,0
2602.375,0
2602.3333333333335,0
2586.8333333333335,0
2586.8333333333335,0
2586.7916666666665,0
2602.125,0
2588.2083333333335,0
2602.625,0
2602.0833333333335,0
2586.75,0
2587.0,0
2602.375,0
2602.5416666666665,0
2602.0833333333335,0
2602.5,0
2602.5833333333335,0
2602.8333333333335,0
2602.2916666666665,0
2602.0,0
2601.9166666666665,0
2602.875,0
2602.125,0
2602.4166666666665,0
2601.875,0
2602.0,0
2602.0,0
2602.2083333333335,0
2602.3333333333335,0
2602.2916666666665,0
2602.0416666666665,0
2601.8333333333335,0
2602.2083333333335,0
2602.2083333333335,0
2602.4166666666665,0
2602.0,0
2602.1666666666665,0
2602.0416666666665,0
2601.9166666666665,0
2602.7083333333335,0
2602.375,0
2602.125,0
2602.2083333333335,0
2602.375,0
2602.2083333333335,0
2602.0833333333335,0
2602.125,0
2586.7083333333335,0
2602.2083333333335,0
2602.2083333333335,0
2602.4166666666665,0
2602.7083333333335,0
2602.3333333333335,0
2586.875,0
2602.0416666666665,0
2602.25,0
2602.375,0
2602.4583333333335,0
2602.25,0
2586.8333333333335,0
2602.0833333333335,0
2601.9166666666665,0
2602.25,0
2602.7083333333335,0
2475.9166666666665,0
2475.7916666666665,0
2475.8333333333335,0
2476.7083333333335,0
2475.5833333333335,0
2475.8333333333335,0
2475.9166666666665,0
2476.25,0
2475.75,0
2475.625,0
2474.9166666666665,0
2475.5,0
2476.9166666666665,0
2475.625,0
2475.75,0
2476.0416666666665,0
2474.9583333333335,0
2476.125,0
1838.2916666666667,0
2475.75,0
2475.875,0
2475.8333333333335,0
2475.75,0
2475.6666666666665,0
2475.75,0
2475.7916666666665,0
2475.7916666666665,0
2475.75,0
2475.8333333333335,0
2476.0,0
2475.8333333333335,0
2475.9166666666665,0
2475.9583333333335,0
2475.9166666666665,0
2475.3333333333335,0
2475.8333333333335,0
2475.5,0
2475.7916666666665,0
2475.8333333333335,0
2477.8333333333335,0
2475.5416666666665,0
2477.7916666666665,0
2475.875,0
2475.625,0
2475.7083333333335,0
2475.0416666666665,0
2475.875,0
2475.9583333333335,0
2475.7083333333335,0
2475.7916666666665,0
2475.9583333333335,0
2475.75,0
2475.4166666666665,0
2475.7916666666665,0
2475.7916666666665,0
2475.9166666666665,0
2475.5833333333335,0
2475.125,0
2475.75,0
2475.875,0
2475.7916666666665,0
2477.6666666666665,0
2477.5833333333335,0
2475.9166666666665,0
2475.7083333333335,0
2152.6666666666665,0
2475.7083333333335,0
2475.8333333333335,0
1776.25,0
1697.25,0
2475.4166666666665,0
2475.25,0
2476.2083333333335,0
2475.8333333333335,0
2475.9166666666665,0
2475.7916666666665,0
2475.7916666666665,0
2475.1666666666665,0
557.0833333333334,0
2532.6666666666665,0
2475.8333333333335,0
2475.5416666666665,0
2475.625,0
2475.5416666666665,0
2475.75,0
2475.7916666666665,0
2475.7916666666665,0
2475.875,0
2475.75,0
2475.5416666666665,0
2475.125,0
2475.75,0
2476.1666666666665,0
2476.0416666666665,0
2475.7083333333335,0
2475.875,0
2475.5833333333335,0
2475.4166666666665,0
2475.875,0
2475.7083333333335,0
2475.375,0
2475.625,0
2476.0833333333335,0
2475.6666666666665,0
2475.7083333333335,0
2475.7916666666665,0
2475.9166666666665,0
2475.875,0
2476.25,0
2475.7083333333335,0
2475.8333333333335,0
2475.7083333333335,0
2475.8333333333335,0
2475.8333333333335,0
2475.125,0
2475.9166666666665,0
2475.625,0
2475.7916666666665,0
2475.6666666666665,0
2475.9583333333335,0
2475.625,0
2475.5833333333335,0
2475.7083333333335,0
2475.75,0
2475.7083333333335,0
2475.7916666666665,0
2475.875,0
2476.0833333333335,0
2475.375,0
2475.7083333333335,0
2475.9166666666665,0
2475.7083333333335,0
2476.2083333333335,0
2476.125,0
2475.7916666666665,0
2475.7916666666665,0
2475.7916666666665,0
2475.7083333333335,0
2475.75,0
2475.8333333333335,0
2475.75,0
898.0416666666666,0
729.0,0
2475.5,0
2069.8333333333335,0
2475.5833333333335,0
2475.7916666666665,0
2476.0416666666665,0
2476.0833333333335,0
2475.9166666666665,0
2475.7083333333335,0
2476.125,0
2475.5416666666665,0
2476.2083333333335,0
2475.7916666666665,0
2475.7083333333335,0
2475.8333333333335,0
2475.6666666666665,0
2475.875,0
961.1666666666666,0
2475.5833333333335,0
2476.0416666666665,0
2475.9166666666665,0
2475.4583333333335,0
2475.2916666666665,0
2475.7083333333335,0
2475.625,0
2475.625,0
2476.0833333333335,0
2475.8333333333335,0
2476.2916666666665,0
2475.75,0
2475.625,0
2475.9166666666665,0
2475.7083333333335,0
2475.8333333333335,0
2476.0416666666665,0
2476.1666666666665,0
2475.6666666666665,0
2475.9166666666665,0
2475.9166666666665,0
2475.8333333333335,0
2475.5416666666665,0
2477.625,0
2475.9583333333335,0
1266.9583333333333,0
2475.4583333333335,0
2476.0416666666665,0
2476.125,0
2475.7916666666665,0
2475.625,0
2475.75,0
2475.125,0
2475.5416666666665,0
2475.875,0
2475.4583333333335,0
2475.9166666666665,0
2476.3333333333335,0
2475.7083333333335,0
2475.25,0
2475.625,0
2475.6666666666665,0
2475.7916666666665,0
2475.1666666666665,0
2476.125,0
2475.7083333333335,0
2475.75,0
2476.0833333333335,0
2475.7916666666665,0
2475.875,0
2475.6666666666665,0
2475.6666666666665,0
2475.6666666666665,0
2477.625,0
2475.5416666666665,0
2530.5,0
839.4583333333334,0
2475.625,0
2475.7083333333335,0
2475.5416666666665,0
2475.5833333333335,0
2475.7083333333335,0
2475.5416666666665,0
2475.7916666666665,0
2476.0833333333335,0
2474.9166666666665,0
2475.625,0
2475.7916666666665,0
282.8333333333333,0
2476.2916666666665,0
2475.7083333333335,0
2475.75,0
2475.75,0
2475.9166666666665,0
2475.5416666666665,0
2475.2083333333335,0
2475.8333333333335,0
2475.6666666666665,0
2475.2083333333335,0
2476.25,0
2475.5416666666665,0
2475.625,0
2475.8333333333335,0
2476.2083333333335,0
2475.7083333333335,0
2475.2083333333335,0
2476.25,0
2475.625,0
2475.875,0
2475.5416666666665,0
2476.1666666666665,0
2475.875,0
2476.1666666666665,0
2475.75,0
2475.6666666666665,0
2475.9583333333335,0
2477.8333333333335,0
2475.625,0
2475.0833333333335,0
2475.7083333333335,0
2475.875,0
2475.75,0
2475.7916666666665,0
2475.8333333333335,0
2475.8333333333335,0
2475.75,0
2475.75,0
2475.875,0
946.9166666666666,0
2475.9583333333335,0
2475.6666666666665,0
2475.5833333333335,0
2476.7916666666665,0
2475.7916666666665,0
2476.25,0
2475.875,0
2475.75,0
1876.2083333333333,0
2475.4583333333335,0
2474.9583333333335,0
2475.875,0
2475.7916666666665,0
2474.9583333333335,0
2476.3333333333335,0
1267.0,0
2475.7916666666665,0
2476.0,0
2475.9166666666665,0
2475.7083333333335,0
2476.7083333333335,0
2475.625,0
2475.6666666666665,0
774.2916666666666,0
2475.7083333333335,0
2475.75,0
2475.7916666666665,0
2475.5416666666665,0
2475.7916666666665,0
2475.5416666666665,0
